Year,CountryID,CountryName,CityID,CityName,OrderCount
2014,230,United States,37898,Wright City,1
2014,230,United States,25933,Page City,26
2014,230,United States,30132,Saint Louis Park,35
2014,230,United States,18087,La Cueva,32
2014,230,United States,28907,Ridgemark,35
2014,230,United States,22146,Mier,36
2014,230,United States,30304,Salt Wells,47
2014,230,United States,30779,Schaal,33
2014,230,United States,19232,Lesslie,41
2014,230,United States,23560,Nanafalia,22
2014,230,United States,30839,Scofield,34
2014,230,United States,7576,Corcovado,36
2014,230,United States,32359,Spillville,37
2014,230,United States,34280,Toughkenamon,19
2014,230,United States,18983,Leathersville,25
2014,230,United States,27344,Plum Branch,35
2014,230,United States,4430,Buchanan Lake Village,35
2014,230,United States,18004,Kopperl,27
2014,230,United States,1811,Baldwin City,27
2014,230,United States,21439,McClave,25
2014,230,United States,26076,Panaca,30
2014,230,United States,31758,Slanesville,34
2014,230,United States,19979,Lorentz,35
2014,230,United States,6574,Claremont,40
2014,230,United States,19338,Lexington Heights,34
2014,230,United States,34984,Vair,32
2014,230,United States,24579,North Cowden,35
2014,230,United States,34466,Trout Run,34
2014,230,United States,38042,Yewed,28
2014,230,United States,2436,Bell Acres,27
2014,230,United States,10059,Edgecomb,34
2014,230,United States,21022,Markville,33
2014,230,United States,32575,Stanardsville,38
2014,230,United States,23870,New Braintree,29
2014,230,United States,2230,Beals,25
2014,230,United States,35635,Walapai,36
2014,230,United States,23229,Mount Montgomery,29
2014,230,United States,5682,Cave Junction,27
2014,230,United States,30119,Saint Landry,28
2014,230,United States,14965,Haycock,43
2014,230,United States,18772,Larose,33
2014,230,United States,962,Antonito,28
2014,230,United States,31009,Seiling,23
2014,230,United States,36946,White Church,27
2014,230,United States,34192,Tolna,39
2014,230,United States,10388,Elkatawa,40
2014,230,United States,27577,Port Hueneme,18
2014,230,United States,16239,Huntingburg,22
2014,230,United States,32887,Stonefort,18
2014,230,United States,2791,Bernstein,40
2014,230,United States,11427,Federalsburg,39
2014,230,United States,16382,Idaho City,40
2014,230,United States,31321,Shell,27
2014,230,United States,1775,Bakers Mill,31
2014,230,United States,13136,Glen Park,27
2014,230,United States,9077,Dickworsham,37
2014,230,United States,30803,Schoharie,29
2014,230,United States,22147,Miesville,44
2014,230,United States,1417,Athol Springs,42
2014,230,United States,28032,Puerto de Luna,39
2014,230,United States,34530,Tschetter Colony,35
2014,230,United States,23707,Necedah,35
2014,230,United States,21692,Medicine Lodge,25
2014,230,United States,1380,Astor Park,34
2014,230,United States,13388,Goodings Grove,34
2014,230,United States,22814,Montoya,23
2014,230,United States,13242,Glenwillow,35
2014,230,United States,5247,Capa,33
2014,230,United States,30926,Seagraves,31
2014,230,United States,21191,Mashulaville,39
2014,230,United States,35503,Vollmar,33
2014,230,United States,16090,Howells,31
2014,230,United States,18460,Lake Stevens,32
2014,230,United States,18337,Lake Crystal,39
2014,230,United States,35008,Valhalla,31
2014,230,United States,20189,Lucasville,49
2014,230,United States,25121,Obetz,31
2014,230,United States,20043,Lost River,28
2014,230,United States,30906,Sea Island,29
2014,230,United States,25639,Orpha,36
2014,230,United States,17587,Keosauqua,42
2014,230,United States,36322,Weld,22
2014,230,United States,9701,Eagle Valley,38
2014,230,United States,10199,El Centro,26
2014,230,United States,232,Airport Drive,39
2014,230,United States,3501,Bombay Beach,35
2014,230,United States,4291,Brown City,34
2014,230,United States,6206,Cherokee,27
2014,230,United States,8227,Cundiyo,41
2014,230,United States,13800,Great Neck Estates,27
2014,230,United States,9386,Drakesboro,21
2014,230,United States,7749,Cotuit,38
2014,230,United States,35712,Wallagrass,35
2014,230,United States,23687,Navassa,32
2014,230,United States,6687,Claycomo,29
2014,230,United States,25078,Oakpark,38
2014,230,United States,33591,Tamora,29
2014,230,United States,25771,Otterville,39
2014,230,United States,30342,San Acacia,20
2014,230,United States,24583,North Crows Nest,40
2014,230,United States,28221,Rail Road Flat,34
2014,230,United States,25376,Olivette,33
2014,230,United States,21002,Marion Junction,30
2014,230,United States,5645,Catesby,36
2014,230,United States,20610,Makoti,25
2014,230,United States,49,Absecon,42
2014,230,United States,34633,Tuscaloosa,31
2014,230,United States,29887,Ruthsburg,36
2014,230,United States,8493,Darling,38
2014,230,United States,3876,Branson West,35
2014,230,United States,35861,Ware Shoals,41
2014,230,United States,3893,Bratenahl,27
2014,230,United States,28367,Raven,29
2014,230,United States,20710,Manchester Center,38
2014,230,United States,31075,Sentinel Butte,40
2014,230,United States,25479,Oologah,43
2014,230,United States,14072,Griswoldville,34
2014,230,United States,18340,Lake Davis,34
2014,230,United States,2379,Beekmantown,20
2014,230,United States,3707,Bowlus,30
2014,230,United States,24076,New Plymouth,41
2014,230,United States,31401,Sherwin,30
2014,230,United States,6907,Cloud Lake,32
2014,230,United States,372,Alden Bridge,27
2014,230,United States,20538,Magalia,27
2014,230,United States,20575,Mahaffey,40
2014,230,United States,5633,Cataño,27
2014,230,United States,12666,Gardners,37
2014,230,United States,7485,Cookietown,28
2014,230,United States,28361,Raton,33
2014,230,United States,9549,Dunkerton,29
2014,230,United States,17329,Kannapolis,30
2014,230,United States,16433,Impact,38
2014,230,United States,38036,Yerington,29
2014,230,United States,22453,Minidoka,44
2014,230,United States,15434,Highland Home,39
2014,230,United States,15102,Hedrick,33
2014,230,United States,23592,Naples Park,33
2014,230,United States,11753,Flowella,40
2014,230,United States,15835,Homer City,31
2014,230,United States,17999,Koontzville,42
2014,230,United States,9884,East Portal,30
2014,230,United States,30734,Saxapahaw,26
2014,230,United States,20412,Lytle,32
2014,230,United States,27840,Premont,38
2014,230,United States,9237,Donner,43
2014,230,United States,30548,Sans Souci,28
2014,230,United States,10233,El Refugio,30
2014,230,United States,25971,Palatine Bridge,39
2014,230,United States,15689,Holden Beach,34
2014,230,United States,36499,West Elkton,36
2014,230,United States,25424,Omer,40
2014,230,United States,2739,Bergen Park,44
2014,230,United States,16416,Iliamna,31
2014,230,United States,27236,Plata,42
2014,230,United States,19124,Lemeta,24
2014,230,United States,29320,Rockwall,69
2014,230,United States,2971,Big Moose,41
2014,230,United States,7408,Conewango,32
2014,230,United States,4491,Buell,36
2014,230,United States,20475,Madaket,26
2014,230,United States,34584,Tunnelhill,24
2014,230,United States,26778,Phelps City,41
2014,230,United States,31006,Segundo,50
2014,230,United States,18514,Lakemore,27
2014,230,United States,16891,Jamison,31
2014,230,United States,17730,Kinder,32
2014,230,United States,12563,Gallipolis Ferry,19
2014,230,United States,14043,Grider,36
2014,230,United States,20535,Madrone,30
2014,230,United States,7594,Corfu,41
2014,230,United States,34060,Tilleda,30
2014,230,United States,8839,Delray,33
2014,230,United States,1245,Arrowbear Lake,41
2014,230,United States,30216,Saks,46
2014,230,United States,6904,Cloquet,32
2014,230,United States,33227,Sun River,30
2014,230,United States,26300,Pastura,25
2014,230,United States,21431,McCamey,32
2014,230,United States,9360,Downingtown,47
2014,230,United States,30751,Sayner,35
2014,230,United States,25653,Ortley Beach,33
2014,230,United States,15646,Hodgdon,25
2014,230,United States,3409,Boalsburg,34
2014,230,United States,15248,Herlong,41
2014,230,United States,22430,Mineral Hills,34
2014,230,United States,10193,Ekron,36
2014,230,United States,28129,Queen Valley,37
2014,230,United States,5407,Caro,31
2014,230,United States,890,Annamoriah,33
2014,230,United States,5304,Carbonville,36
2014,230,United States,24700,North Ridge,45
2014,230,United States,21282,Mauldin,27
2014,230,United States,19908,Long Meadow,35
2014,230,United States,15726,Hollandsburg,37
2014,230,United States,20518,Madison Park,33
2014,230,United States,12483,Furley,35
2014,230,United States,7050,Coffeyville,36
2014,230,United States,13333,Golden Meadow,42
2014,230,United States,6221,Cherry Grove Beach,67
2014,230,United States,35082,Van Alstyne,32
2014,230,United States,2782,Bernardston,34
2014,230,United States,21351,Mayhill,29
2014,230,United States,7695,Cos Cob,40
2014,230,United States,24764,North York,41
2014,230,United States,7160,College Place,27
2014,230,United States,32358,Spillertown,35
2014,230,United States,15461,Hightsville,39
2014,230,United States,29490,Rosa Sánchez,30
2014,230,United States,2291,Beaver Bay,24
2014,230,United States,35833,Wappingers Falls,37
2014,230,United States,24180,Newberg,25
2014,230,United States,1246,Arrowhead Highlands,35
2014,230,United States,13068,Glancy,29
2014,230,United States,10194,Ekwok,31
2014,230,United States,21432,McCammon,45
2014,230,United States,2789,Bernie,32
2014,230,United States,8322,Dacono,26
2014,230,United States,3081,Biscay,24
2014,230,United States,14173,Guin,37
2014,230,United States,35355,Vidrine,35
2014,230,United States,24658,North Manitou,22
2014,230,United States,22998,Moroni,13
2014,230,United States,6115,Chaseley,24
2014,230,United States,1040,Arbor Vitae,29
2014,230,United States,17353,Karthaus,36
2014,230,United States,14628,Harkers Island,34
2014,230,United States,23284,Mount Summit,29
2014,230,United States,6327,Cheyenne Wells,38
2014,230,United States,23805,Netcong,46
2014,230,United States,12152,Frankewing,37
2014,230,United States,21638,Meadowdale,37
2014,230,United States,1604,Avenal,47
2014,230,United States,35810,Wanaque,41
2014,230,United States,7861,Coyville,27
2014,230,United States,7529,Copake,35
2014,230,United States,16520,Indios,31
2014,230,United States,9258,Dorchester,30
2014,230,United States,14522,Hanna,24
2014,230,United States,58,Aceitunas,39
2014,230,United States,30698,Sauquoit,31
2014,230,United States,11010,Ewen,34
2014,230,United States,20642,Malott,33
2014,230,United States,15610,Hiteman,30
2014,230,United States,12693,Garlin,34
2014,230,United States,36434,Wesson,23
2014,230,United States,3762,Bozeman Hot Springs,31
2014,230,United States,7074,Coker,36
2014,230,United States,31010,Sekiu,33
2014,230,United States,34256,Topstone,33
2014,230,United States,29530,Rose Tree,29
2014,230,United States,7847,Cowlington,41
2014,230,United States,9427,Drumright,33
2014,230,United States,20931,Marguerite,33
2014,230,United States,12653,Gardere,38
2014,230,United States,34193,Tolono,43
2014,230,United States,18332,Lake Clarke Shores,34
2014,230,United States,24014,New Lexington,32
2014,230,United States,20868,Mappsburg,37
2014,230,United States,7343,Compass Lake,36
2014,230,United States,28385,Ravia,22
2014,230,United States,18375,Lake Hughes,26
2014,230,United States,20270,Lunds,44
2014,230,United States,24349,Nichols Hills,21
2014,230,United States,20413,Lytle Creek,33
2014,230,United States,34230,Tooele,36
2014,230,United States,34568,Tumacacori,35
2014,230,United States,23264,Mount Pocono,28
2014,230,United States,12341,Frenchburg,38
2014,230,United States,13669,Grannis,34
2014,230,United States,34422,Trilby,40
2014,230,United States,19434,Lime Lake,29
2014,230,United States,28780,Rich Creek,34
2014,230,United States,7781,Coupland,43
2014,230,United States,6238,Cherryplain,25
2014,230,United States,7071,Cokato,27
2014,230,United States,7409,Coney Island,33
2014,230,United States,3018,Biggs,15
2014,230,United States,10134,Edmund,27
2014,230,United States,13360,Golf View,39
2014,230,United States,13692,Grantsburg,28
2014,230,United States,3659,Bourbonnais,46
2014,230,United States,28502,Red Mesa,27
2014,230,United States,30517,Sandy Level,39
2014,230,United States,14287,Hahira,29
2014,230,United States,16992,Jemison,26
2014,230,United States,33520,Taft Heights,33
2014,230,United States,7403,Conesus Lake,29
2014,230,United States,33806,Terre du Lac,39
2014,230,United States,23441,Munich,36
2014,230,United States,35223,Verdery,26
2014,230,United States,9524,Dundarrach,27
2014,230,United States,25505,Optimo,45
2014,230,United States,17931,Knifley,33
2014,230,United States,5966,Chalco,40
2014,230,United States,37885,Wrangell,32
2014,230,United States,28210,Rafael Capó,33
2014,230,United States,14977,Hayes Center,26
2014,230,United States,1366,Aspen Park,39
2014,230,United States,15,Abbottsburg,33
2014,230,United States,19368,Liberty Grove,29
2014,230,United States,3673,Bow Mar,18
2014,230,United States,32126,South Laguna,31
2014,230,United States,15057,Heartwell,22
2014,230,United States,18446,Lake Ronkonkoma,25
2014,230,United States,5259,Cape Neddick,33
2014,230,United States,32083,South Euclid,30
2014,230,United States,7938,Creelsboro,45
2014,230,United States,14556,Hanoverton,38
2014,230,United States,34181,Tolchester Beach,26
2014,230,United States,29166,Robertsdale,34
2014,230,United States,24589,North Eastham,34
2014,230,United States,28817,Richland,35
2014,230,United States,34519,Truscott,40
2014,230,United States,27543,Port Alto,34
2014,230,United States,1326,Ashland,18
2014,230,United States,33832,Teutopolis,73
2014,230,United States,35160,Vassalboro,35
2014,230,United States,8751,Deeson,41
2014,230,United States,32561,Stallion Springs,36
2014,230,United States,17742,King Cove,36
2014,230,United States,32993,Straughn,36
2014,230,United States,2614,Ben Arnold,39
2014,230,United States,24340,Nicasio,27
2014,230,United States,1904,Baraboo,27
2014,230,United States,14041,Greycliff,31
2014,230,United States,4795,Byers,36
2014,230,United States,35830,Wapinitia,39
2014,230,United States,30663,Sarversville,37
2014,230,United States,36365,Wells,43
2014,230,United States,34699,Twodot,39
2014,230,United States,14974,Haydenville,29
2014,230,United States,36179,Waycross,27
2014,230,United States,14931,Hawarden,35
2014,230,United States,31104,Severna Park,26
2014,230,United States,16411,Ikatan,26
2014,230,United States,34685,Twin Peaks,42
2014,230,United States,24898,Nuangola,27
2014,230,United States,2053,Basin,6
2014,230,United States,12040,Fortville,32
2014,230,United States,1343,Ashtabula,43
2014,230,United States,23026,Morrison Bluff,36
2014,230,United States,22903,Mooringsport,40
2014,230,United States,8296,Cuyamungue,41
2014,230,United States,7672,Cortaro,23
2014,230,United States,20902,Marcella,38
2014,230,United States,32558,Staley,23
2014,230,United States,18346,Lake Erie Beach,45
2014,230,United States,37473,Windsor Locks,23
2014,230,United States,928,Antares,39
2014,230,United States,15143,Helotes,32
2014,230,United States,3736,Boyden Arbor,25
2014,230,United States,8562,Dawn,42
2014,230,United States,29123,Roachtown,42
2014,230,United States,23550,Nahant,32
2014,230,United States,33475,Sylvanite,37
2014,230,United States,31685,Sinclair,67
2014,230,United States,25170,Oconto Falls,25
2014,230,United States,14596,Hardeeville,28
2014,230,United States,16185,Humansville,29
2014,230,United States,9040,Diablock,22
2014,230,United States,21821,Mendoza,41
2014,230,United States,35844,Ward Ridge,28
2014,230,United States,30288,Sallyards,31
2014,230,United States,23796,Nesmith,29
2014,230,United States,16557,Inguadona,42
2014,230,United States,36531,West Hempstead,39
2014,230,United States,33660,Tavares,38
2014,230,United States,696,Amanda Park,26
2014,230,United States,2425,Belgreen,44
2014,230,United States,19405,Lilbourn,28
2014,230,United States,25795,Oval,28
2014,230,United States,21367,Maypearl,34
2014,230,United States,17039,Jeromesville,23
2014,230,United States,25552,Orchard Hill,33
2014,230,United States,34208,Tomnolen,39
2014,230,United States,35831,Wapiti,39
2014,230,United States,9857,East Mountain,35
2014,230,United States,38038,Yermo,28
2014,230,United States,14377,Haltom City,36
2014,230,United States,2203,Bazemore,33
2014,230,United States,8987,Devault,28
2014,230,United States,3700,Bowleys Quarters,35
2014,230,United States,24401,Nitro,35
2014,230,United States,17992,Komalty,16
2014,230,United States,11686,Flomaton,25
2014,230,United States,31752,Skyway,31
2014,230,United States,4278,Broomtown,29
2014,230,United States,3840,Branchburg Park,28
2014,230,United States,25818,Ovilla,32
2014,230,United States,33644,Tarzan,4
2014,230,United States,14019,Greig,24
2014,230,United States,242,Akhiok,69
2014,230,United States,5506,Caruthers,44
2014,230,United States,33793,Tenstrike,34
2014,230,United States,18141,La Paz,29
2014,230,United States,33747,Tempe,42
2014,230,United States,32124,South La Paloma,38
2014,230,United States,36973,White Horse Beach,26
2014,230,United States,37969,Yaak,31
2014,230,United States,843,Andrix,31
2014,230,United States,24553,North Brookfield,44
2014,230,United States,23843,New Baden,48
2014,230,United States,9064,Dickerson,39
2014,230,United States,1244,Arrow Rock,31
2014,230,United States,10043,Eden Valley,28
2014,230,United States,9379,Dracut,23
2014,230,United States,24530,North Beach Haven,33
2014,230,United States,27424,Point Roberts,40
2014,230,United States,11626,Flanagan,26
2014,230,United States,32688,Statenville,30
2014,230,United States,13146,Glen Ullin,31
2014,230,United States,30790,Schererville,33
2014,230,United States,27232,Plaquemine,41
2014,230,United States,16893,Jane,29
2014,230,United States,13896,Greenfield,26
2014,230,United States,3176,Bladenboro,24
2014,230,United States,18865,Laurence Harbor,30
2014,230,United States,38184,Zurich,21
2014,230,United States,8337,Dahlia,32
2014,230,United States,37886,Wray,17
2014,230,United States,34411,Triadelphia,35
2014,230,United States,21427,McCall,41
2014,230,United States,11520,Fieldbrook,35
2014,230,United States,12751,Gassaway,25
2014,230,United States,6402,Chipita Park,37
2014,230,United States,31629,Silver Plume,37
2014,230,United States,26010,Palmas del Mar,27
2014,230,United States,8317,Cypress Quarters,27
2014,230,United States,8772,Del Valle,28
2014,230,United States,8294,Cuyahoga Heights,43
2014,230,United States,17142,Jolley,42
2014,230,United States,35951,Wasco,45
2014,230,United States,24590,North Eaton,38
2014,230,United States,28918,Ridgeway,7
2014,230,United States,13375,Good Hart,34
2014,230,United States,35061,Valley View Park,36
2014,230,United States,24988,Oak Point,41
2014,230,United States,32267,Southside,27
2014,230,United States,34875,Universal City,34
2014,230,United States,14268,Haddon Heights,25
2014,230,United States,20846,Maple Shade,48
2014,230,United States,12748,Gasport,45
2014,230,United States,7069,Coin,36
2014,230,United States,35078,Vamo,42
2014,230,United States,3425,Bock,44
2014,230,United States,18058,Kwethluk,39
2014,230,United States,19386,Licking,25
2014,230,United States,26379,Pawlet,24
2014,230,United States,9445,Du Quoin,35
2014,230,United States,17935,Knights Landing,39
2014,230,United States,21161,Mary Esther,41
2014,230,United States,600,Alstead,26
2014,230,United States,29651,Rothsville,27
2014,230,United States,25354,Oley,24
2014,230,United States,10263,Elbing,37
2014,230,United States,26579,Penns Creek,33
2014,230,United States,31348,Shenorock,29
2014,230,United States,33867,The Colony,42
2014,230,United States,16741,Islip Terrace,47
2014,230,United States,25646,Orrtanna,35
2014,230,United States,15118,Heilwood,37
2014,230,United States,23396,Muir,28
2014,230,United States,16257,Huntington Woods,39
2014,230,United States,21604,McQueen,28
2014,230,United States,32885,Stoneboro,32
2014,230,United States,2838,Bethania,35
2014,230,United States,35470,Virgil,36
2014,230,United States,18882,Lavon,29
2014,230,United States,3545,Bonner Springs,34
2014,230,United States,36841,Westwater,31
2014,230,United States,30830,Scioto Furnace,15
2014,230,United States,11597,Fishtail,34
2014,230,United States,2111,Batson,36
2014,230,United States,33237,Sunburg,30
2014,230,United States,10910,Eulaton,28
2014,230,United States,28222,Railroad,38
2014,230,United States,17053,Jesmond Dene,22
2014,230,United States,10561,Elrosa,33
2014,230,United States,33701,Tea,25
2014,230,United States,3894,Bratt,30
2014,230,United States,26376,Paw Paw Lake,35
2014,230,United States,20047,Lostine,30
2014,230,United States,35344,Victory Gardens,35
2014,230,United States,6124,Chateaugay,34
2014,230,United States,33446,Switz City,41
2014,230,United States,22085,Middleway,28
2014,230,United States,14591,Harbour Pointe,40
2014,230,United States,4352,Bruceton Mills,47
2014,230,United States,7890,Cramerton,44
2014,230,United States,18069,La Bolt,56
2014,230,United States,27166,Placer,33
2014,230,United States,5540,Caselton,42
2014,230,United States,26788,Philip,28
2014,230,United States,19586,Lisco,42
2014,230,United States,2815,Berville,23
2014,230,United States,11491,Ferney,28
2014,230,United States,8892,Dennis Acres,33
2014,230,United States,23542,Naches,29
2014,230,United States,34285,Towaco,34
2014,230,United States,3127,Black Lick,32
2014,230,United States,9791,East Fultonham,68
2014,230,United States,14033,Gresston,31
2014,230,United States,36091,Watonga,38
2014,230,United States,17591,Kerby,33
2014,230,United States,17093,Johnetta,30
2014,230,United States,9433,Dry Run,40
2014,230,United States,8082,Crossroads,31
2014,230,United States,23734,Nehawka,39
2014,230,United States,1132,Arietta,33
2014,230,United States,23067,Morton Grove,28
2014,230,United States,16469,Indian Creek,42
2014,230,United States,28434,Reader,29
2014,230,United States,36297,Weigelstown,38
2014,230,United States,6313,Chetek,31
2014,230,United States,7432,Connoquenessing,26
2014,230,United States,37316,Willow Valley,24
2014,230,United States,20668,Mamou,30
2014,230,United States,22984,Morita,31
2014,230,United States,10581,Elverson,40
2014,230,United States,20376,Lynne,31
2014,230,United States,25122,Obion,48
2014,230,United States,22915,Moquino,39
2015,230,United States,18004,Kopperl,38
2015,230,United States,34984,Vair,43
2015,230,United States,17340,Kapa'a,48
2015,230,United States,31758,Slanesville,37
2015,230,United States,22604,Molalla,28
2015,230,United States,35193,Venersborg,50
2015,230,United States,6574,Claremont,22
2015,230,United States,30779,Schaal,30
2015,230,United States,1811,Baldwin City,32
2015,230,United States,23560,Nanafalia,29
2015,230,United States,34466,Trout Run,45
2015,230,United States,7576,Corcovado,36
2015,230,United States,19232,Lesslie,48
2015,230,United States,18983,Leathersville,28
2015,230,United States,34280,Toughkenamon,31
2015,230,United States,24579,North Cowden,41
2015,230,United States,21439,McClave,42
2015,230,United States,27344,Plum Branch,30
2015,230,United States,18110,La Grange Park,24
2015,230,United States,34028,Tierra Verde,42
2015,230,United States,16401,Idria,44
2015,230,United States,18087,La Cueva,36
2015,230,United States,21001,Marion Hill,38
2015,230,United States,34403,Tresckow,29
2015,230,United States,9099,Dillon,39
2015,230,United States,26076,Panaca,46
2015,230,United States,30865,Scott,39
2015,230,United States,14194,Gum Branch,47
2015,230,United States,30132,Saint Louis Park,34
2015,230,United States,30304,Salt Wells,39
2015,230,United States,25555,Orchard Mesa,27
2015,230,United States,4977,Calvert City,40
2015,230,United States,22146,Mier,43
2015,230,United States,17632,Key Biscayne,47
2015,230,United States,37194,Wilkes-Barre,37
2015,230,United States,25933,Page City,47
2015,230,United States,9932,Eastchester,29
2015,230,United States,32359,Spillville,34
2015,230,United States,14380,Hambleton,43
2015,230,United States,11008,Ewart,34
2015,230,United States,6809,Clewiston,37
2015,230,United States,25332,Old River-Winfree,28
2015,230,United States,10367,Elk Garden,37
2015,230,United States,33799,Termo,43
2015,230,United States,17151,Jones Creek,39
2015,230,United States,689,Amado,43
2015,230,United States,357,Alcester,31
2015,230,United States,37898,Wright City,43
2015,230,United States,3059,Birds,23
2015,230,United States,18648,Lancaster,14
2015,230,United States,35605,Waite Hill,29
2015,230,United States,28907,Ridgemark,39
2015,230,United States,4270,Brookville,28
2015,230,United States,30387,San Jacinto,36
2015,230,United States,8306,Cylon,48
2015,230,United States,31323,Shell Knob,34
2015,230,United States,22020,Mickleton,38
2015,230,United States,13109,Glen Avon,42
2015,230,United States,26906,Pikeview,41
2015,230,United States,5664,Caton,33
2015,230,United States,13507,Grabill,38
2015,230,United States,25581,Orick,33
2015,230,United States,19338,Lexington Heights,30
2015,230,United States,24164,New Zion,33
2015,230,United States,20961,Marin City,27
2015,230,United States,13799,Great Neck,22
2015,230,United States,1207,Armstrong Creek,36
2015,230,United States,19979,Lorentz,37
2015,230,United States,3663,Bourneville,42
2015,230,United States,25595,Oriole Beach,28
2015,230,United States,10055,Edgartown,41
2015,230,United States,34400,Trentwood,32
2015,230,United States,24805,Northrop,37
2015,230,United States,3165,Blackville,30
2015,230,United States,37938,Wyndham,33
2015,230,United States,17054,Jessie,31
2015,230,United States,34512,Trumansburg,33
2015,230,United States,14492,Hanaford,40
2015,230,United States,24007,New Laguna,28
2015,230,United States,29165,Robertsburg,34
2015,230,United States,19908,Long Meadow,47
2015,230,United States,4860,Cadogan,41
2015,230,United States,13868,Greenback,30
2015,230,United States,7668,Corryton,46
2015,230,United States,20672,Manahawkin,37
2015,230,United States,2862,Bethel Acres,24
2015,230,United States,18514,Lakemore,32
2015,230,United States,21405,McAdenville,30
2015,230,United States,16430,Imlaystown,37
2015,230,United States,2739,Bergen Park,27
2015,230,United States,29371,Roe Park,45
2015,230,United States,5687,Cavendish,40
2015,230,United States,27648,Portales,25
2015,230,United States,12992,Gilford,41
2015,230,United States,20131,Lowellville,28
2015,230,United States,37884,Wounded Knee,32
2015,230,United States,13304,Goffstown,38
2015,230,United States,15434,Highland Home,34
2015,230,United States,19839,Lompoc,37
2015,230,United States,31249,Shawboro,36
2015,230,United States,8375,Dallardsville,27
2015,230,United States,4840,Cache,48
2015,230,United States,24668,North Muskegon,29
2015,230,United States,12666,Gardners,29
2015,230,United States,37403,Wimbledon,36
2015,230,United States,8730,Deer River,41
2015,230,United States,33227,Sun River,43
2015,230,United States,29391,Rogersville,5
2015,230,United States,9772,East Dailey,31
2015,230,United States,29938,Sabinsville,31
2015,230,United States,31266,Shay,45
2015,230,United States,7525,Coosa,34
2015,230,United States,31870,Smoot,29
2015,230,United States,9331,Dover,45
2015,230,United States,20901,Marcell,27
2015,230,United States,34031,Tiff City,28
2015,230,United States,26752,Petronila,30
2015,230,United States,34910,Upper Preston,37
2015,230,United States,15783,Hollywood Park,32
2015,230,United States,3048,Biorka,32
2015,230,United States,26105,Panton,43
2015,230,United States,7914,Crary,21
2015,230,United States,11747,Floriston,34
2015,230,United States,12142,Francis Mills,22
2015,230,United States,17306,Kalvesta,36
2015,230,United States,36513,West Frostproof,43
2015,230,United States,31936,Soham,24
2015,230,United States,25083,Oakshade,33
2015,230,United States,1820,Balko,30
2015,230,United States,12680,Gargatha,28
2015,230,United States,10831,Esopus,41
2015,230,United States,26483,Peeples Valley,39
2015,230,United States,2175,Bayou Cane,42
2015,230,United States,29729,Royal City,32
2015,230,United States,4900,Cale,37
2015,230,United States,19507,Linden,4
2015,230,United States,54,Accomac,31
2015,230,United States,16702,Isabela,46
2015,230,United States,34990,Valdese,42
2015,230,United States,5192,Cañon,34
2015,230,United States,20924,Marfa,29
2015,230,United States,1299,Asher,37
2015,230,United States,26769,Pharr,51
2015,230,United States,3463,Bokeelia,47
2015,230,United States,3755,Boynton,45
2015,230,United States,27559,Port Chilkoot,35
2015,230,United States,22984,Morita,28
2015,230,United States,25354,Oley,25
2015,230,United States,8892,Dennis Acres,38
2015,230,United States,25122,Obion,27
2015,230,United States,33867,The Colony,38
2015,230,United States,10581,Elverson,37
2015,230,United States,28434,Reader,38
2015,230,United States,36091,Watonga,38
2015,230,United States,9433,Dry Run,43
2015,230,United States,16469,Indian Creek,37
2015,230,United States,2815,Berville,45
2015,230,United States,23734,Nehawka,43
2015,230,United States,36841,Westwater,26
2015,230,United States,18865,Laurence Harbor,32
2015,230,United States,17591,Kerby,21
2015,230,United States,20668,Mamou,39
2015,230,United States,17093,Johnetta,45
2015,230,United States,843,Andrix,30
2015,230,United States,11491,Ferney,42
2015,230,United States,5540,Caselton,42
2015,230,United States,3127,Black Lick,41
2015,230,United States,21650,Meaux,33
2015,230,United States,8772,Del Valle,35
2015,230,United States,19586,Lisco,43
2015,230,United States,26788,Philip,30
2015,230,United States,34285,Towaco,32
2015,230,United States,23542,Naches,23
2015,230,United States,23067,Morton Grove,33
2015,230,United States,27166,Placer,47
2015,230,United States,37886,Wray,42
2015,230,United States,8082,Crossroads,26
2015,230,United States,14033,Gresston,46
2015,230,United States,18069,La Bolt,29
2015,230,United States,33701,Tea,35
2015,230,United States,26376,Paw Paw Lake,40
2015,230,United States,17053,Jesmond Dene,48
2015,230,United States,35344,Victory Gardens,34
2015,230,United States,20047,Lostine,31
2015,230,United States,22085,Middleway,40
2015,230,United States,6124,Chateaugay,49
2015,230,United States,37969,Yaak,39
2015,230,United States,9791,East Fultonham,74
2015,230,United States,33446,Switz City,44
2015,230,United States,10561,Elrosa,30
2015,230,United States,30830,Scioto Furnace,47
2015,230,United States,2111,Batson,41
2015,230,United States,11597,Fishtail,23
2015,230,United States,10910,Eulaton,32
2015,230,United States,18882,Lavon,25
2015,230,United States,25795,Oval,41
2015,230,United States,32267,Southside,31
2015,230,United States,35470,Virgil,34
2015,230,United States,2838,Bethania,34
2015,230,United States,16257,Huntington Woods,25
2015,230,United States,10263,Elbing,37
2015,230,United States,3545,Bonner Springs,45
2015,230,United States,23396,Muir,28
2015,230,United States,36297,Weigelstown,49
2015,230,United States,1132,Arietta,29
2015,230,United States,32885,Stoneboro,35
2015,230,United States,24352,Nicholson,43
2015,230,United States,25646,Orrtanna,37
2015,230,United States,26579,Penns Creek,38
2015,230,United States,31348,Shenorock,32
